"Zipcode","ResponseId","Usage","Q5","Q11._1","Q11._2","Q11._3","Q11._4","Q11._5","Q11._6","Q11._7","Q11._8","Q11._9","Q13._1","Q13._2","Q13._3","Q13._4","Q13._5","Q13._6","Q13._7","Q13._8","Q13._9","Q24","Q25","Income","White","Asian","Pacific_Islander","Latino","Black","Native","Male","Female","NB","Area","Distance","EJ_Bin"
"94103","R_96uwYrLlYBTktal",3,"Cultural or religious practices or ceremonies","4","3","3","3","5","5","5","5","5","5","5",NA,"5","2","5","3","4","5","American Indian or Alaska Native","Male",4,0,0,0,0,0,1,1,0,0,"North",4,5
"94103","R_6PNREPLrIVNOHEt",3,"Driving or sitting in your car to enjoy the views/sunsets","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Asian","Male",1,0,1,0,0,0,0,1,0,0,"North",4,5
"94103","R_oSeBHUZuJY26kKd",5,"Surfing","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","White","Male",3,1,0,0,0,0,0,1,0,0,"North",4,5
"94103","R_1KsLQchXa3pg4rr",3,"Meditation, reading, and/or relaxing","4","3","3","4","4","4","4","5","5","4","5","5","4","3","3","3","5","3","Asian","Non-binary",2,0,1,0,0,0,0,0,0,1,"North",4,5
"94103","R_jiNtAf6tEEXl4rR",2,"Swimming or bodysurfing","5","1","3","4","3","4","4","3","4","4","4","5","4","2","2","3","3","3","White","Male",1,1,0,0,0,0,0,1,0,0,"North",4,5
"94103","R_oCMSogXm0uETBUA",3,"Driving or sitting in your car to enjoy the views/sunsets","5","3","3","3","3","3","5","5","5","5","5","5","5","2","3","4","5","3","Asian","Female",1,0,1,0,0,0,0,0,1,0,"North",4,5
"94103","R_1gOEiYSpMU6vE5L",3,"Driving or sitting in your car to enjoy the views/sunsets","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","White","Male",3,1,0,0,0,0,0,1,0,0,"North",4,5
"94103","R_5oyNIFYsBGq9pV7",3,"Fishing or collecting food","4","5","5","5","5","4","2","2","4","5","4","4","2","1","1","1","1","4","Black or African American","Male",2,0,0,0,0,1,0,1,0,0,"North",4,5
"94103","R_kkR6vRkwLpMAGYB",4,"Group or family gatherings or activities (e.g., family outing, bbq)","5","1","4","4","5","4","5","5","5","5","5","5","4","4","2","3","4","3","Asian","Male",2,0,1,0,0,0,0,1,0,0,"North",4,5
"94103","R_3rSXgk5qHEOebsm",4,"Walking or running","2","2","1","1","1","4","1","2","1","4","4",NA,"4","4","1","2","4","4","Black or African American","Female",1,0,0,0,0,1,0,0,1,0,"North",4,5
"94103","R_1uEQ69Ad3w7Ogkx",4,"Festivals with music and/or food  (e.g., earth day)","3","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","Hispanic or Latino","Female",NA,0,0,0,1,0,0,0,1,0,"North",4,5
"94103","R_39bNuU7tHE1KOEG",3,"Observing or photographing nature or wildlife, outdoor education","3","3","4","3","4","4","4","3","4","4","4","4","4","4","4","4","4","4","White","Male",NA,1,0,0,0,0,0,1,0,0,"North",4,5
"94103","R_7Egmq1APuSFcAdq",3,"Swimming or bodysurfing","4","1","3","4","3","4","4","4","4","4","4","4","2","2","4","4","4","2","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"North",4,5
"94103","R_11bzYHqMpDdv7tw",1,NA,"5","5","4","4","5","5","4","3","4","3","4","4","5","5","5","5","5","5","Asian","Male",1,0,1,0,0,0,0,1,0,0,"North",4,5
"94103","R_1dKT47tBS93VimO",3,"Observing or photographing nature or wildlife, outdoor education","3","3","2","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","Hispanic or Latino","Female",NA,0,0,0,1,0,0,0,1,0,"North",4,5
"94103","R_3Fx5eYWGRaR7Fe7",4,"Group or family gatherings or activities (e.g., family outing, bbq)","3","3","5","5","5","5","5","3","5","5","5","5","3","5","5","1","3","3","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"North",4,5
"94104","R_1HSX04lXTinmPzg",4,"Paid work","2","2","4","4","5","4",NA,"5","5","5","4","5","4","5","2","4","5","5","White,Other","Non-binary",1,1,0,0,0,0,0,0,0,1,"North",3,NA
"94105","R_5RoKCHBxejCPSCt",5,"Fishing or collecting food","5","5","3","5","5","4","5","5","5","4","5","4","4","4","4","4","5","5","Asian","Male",1,0,1,0,0,0,0,1,0,0,"North",4,2
"94105","R_3HcIIklattoOlOB",2,"Observing or photographing nature or wildlife, outdoor education","4","2","4","4","3","4","5","5","5","4","4","3","4","2","3","4","3","3","Asian","Male",2,0,1,0,0,0,0,1,0,0,"North",4,2
"94105","R_5aeLqVYWDNm3zl7",3,"Fishing or collecting food","4","1","4","5","3","5","5","3","4","5","5","5","5","5","5","4","5","4","Asian","Female",3,0,1,0,0,0,0,0,1,0,"North",4,2
"94105","R_8jZ3dkhRXQxfwNS",3,"Walking or running","3","3","1","3","3","1","3",NA,NA,"1","1","1","3","1","1","1","1","1","Asian","Female",1,0,1,0,0,0,0,0,1,0,"North",4,2
"94107","R_3n2e4OM2W7l6Gcm",3,"Group or family gatherings or activities (e.g., family outing, bbq)","5","1","3","4","4","4","5","3","5","5","5","5","4","4","4","3","4","2","Asian","Female",4,0,1,0,0,0,0,0,1,0,"North",4,3
"94107","R_0oG06aB69zs4yTc",3,"Fishing or collecting food","2","1","1","2","3","4","5","4","5","5","5","5","4","3","5","5","5","5","Asian","Male",5,0,1,0,0,0,0,1,0,0,"North",4,3
"94107","R_1H1MSMqfFUp4KNe",4,"Fishing or collecting food","5","1","4","5","4","4","5","5","5","3","3","3","3","5","4","4","4","4","White","Male",3,1,0,0,0,0,0,1,0,0,"North",4,3
"94107","R_5luBVKCZYppcz13",3,"Fishing or collecting food","5","2","5","5","5","5","5","2","4","5","5","5","5","5","5","4","5","4","Asian","Female",4,0,1,0,0,0,0,0,1,0,"North",4,3
"94107","R_3OSXTpDurZQWEy5",4,"Festivals with music and/or food  (e.g., earth day)","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,"Asian","Male",4,0,1,0,0,0,0,1,0,0,"North",4,3
"94107","R_1adR04ojwCIgglX",2,"Meditation, reading, and/or relaxing","3","3","4","1","4","4","4","4","4","3","4","4","4","4","2","3","4","4","Black or African American","Female",1,0,0,0,0,1,0,0,1,0,"North",4,3
"94107","R_cv0iSKOyGMISSHx",3,"Observing or photographing nature or wildlife, outdoor education",NA,NA,NA,NA,NA,NA,"1",NA,NA,"5","4","4","4","4","4","4","4","4","Black or African American","Male",2,0,0,0,0,1,0,1,0,0,"North",4,3
"94107","R_eXwP4L4RHBpIh1k",3,"Fishing or collecting food","4","1","2","4","4","5","4","4","5","5","4","4","3","4","3","3","4","3","Asian","Female",5,0,1,0,0,0,0,0,1,0,"North",4,3
"94107","R_1PIcBhUkidI9mIW",3,"Group or family gatherings or activities (e.g., family outing, bbq)","5","3","4","3","4","5","5","4","3","4","4","4","3","4","4","3","4","4","Asian","Female",NA,0,1,0,0,0,0,0,1,0,"North",4,3
"94107","R_6XQMqG8wmUEvjmw",4,"Walking or running","4","3","5","5","5","5","5","4","4","5","5","5","4","5","3","4","5","4","White","Female",2,1,0,0,0,0,0,0,1,0,"North",4,3
"94107","R_bKKgz4c1HHfVs7Y",3,"Driving or sitting in your car to enjoy the views/sunsets","4","1","2","4","4","5","5","4","5","5","4","4","3","4","5","4","3","3","Asian","Male",5,0,1,0,0,0,0,1,0,0,"North",4,3
"94108","R_mTEjOKZJPufqVm2",3,"Festivals with music and/or food  (e.g., earth day)","2","2",NA,"2","4","2","4","3","4","4","4","3","3","3","3","3","3","3","Asian","Male",3,0,1,0,0,0,0,1,0,0,"North",2,3
"94108","R_6f11XyEhnKNLL7b",5,"Cultural or religious practices or ceremonies","5","3","4","4","4","4","4","4","4","5","5","5","5","2","4","4","3","5","Asian","Female",NA,0,1,0,0,0,0,0,1,0,"North",2,3
"94108","R_8kGFWHLeszPguD1",5,"Observing or photographing nature or wildlife, outdoor education","4","4","5","5","4","5","5","5","4","5","5","5","4","4","2","5","5","2","American Indian or Alaska Native","Male",1,0,0,0,0,0,1,1,0,0,"North",2,3
"94108","R_fTI3ahwFKVTkl8s",2,"Walking or running","3","2","4","3","3","2","4","3","3","3","3","4","2","3","3","3","3","3","Asian","Female",3,0,1,0,0,0,0,0,1,0,"North",2,3
"94109","R_5FLHcfojXoSO3R3",4,"Festivals with music and/or food  (e.g., earth day)","5","3","5","4","5","5","5","5","5","5","5","3","1","3","3","3","3","3","Black or African American","Male",1,0,0,0,0,1,0,1,0,0,"North",2,2
"94109","R_6B6cUG0FYrTajND",3,"Group or family gatherings or activities (e.g., family outing, bbq)",NA,NA,"4","4",NA,NA,NA,"4","5","4","4","4","4","3","2","4","4","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"North",2,2
"94109","R_o6VjoCI64xEcA1P",4,"Surfing","3","3","4","3","3","5","5","3","5","5","4","5","4","5","5","5","5","4","White","Male",4,1,0,0,0,0,0,1,0,0,"North",2,2
"94109","R_1xOVNSrnOvLa9XH",4,"Observing or photographing nature or wildlife, outdoor education","5","2","4","4","5","5","5","5","5","5","5","4","2","4","4","2","4","4","Asian","Female",2,0,1,0,0,0,0,0,1,0,"North",2,2
"94109","R_1lpdQKquOHhpKDF",5,"Walking or running","4","4","4","4","4","4",NA,"5","5","5","1","1","1","5","1","1","1","1","Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"North",2,2
"94109","R_2ZyclOqp9YtGVwP",3,"Meditation, reading, and/or relaxing",NA,NA,NA,NA,NA,NA,NA,"4",NA,"4","4","2","3","3","1","5","5","5","White","Male",1,1,0,0,0,0,0,1,0,0,"North",2,2
"94109","R_a0WLCtO25mgSVq7",3,"Meditation, reading, and/or relaxing","3","3","4","4","3","5","5","5","5","5","4","4","2","3","2","3","3","2","White","Female",1,1,0,0,0,0,0,0,1,0,"North",2,2
"94109","R_flhz6Q9QEz2af21",1,NA,"3","2","4","4","5","4","4","5","4","4","5","3","2","4","3","3","4","3","Black or African American","Male",1,0,0,0,0,1,0,1,0,0,"North",2,2
"94109","R_3IBnWU2nhyQ1SDc",2,"Driving or sitting in your car to enjoy the views/sunsets","5","4","4","4","4","4","4","4","4","4","4","4","3","4","3","4","4","3","Black or African American","Non-binary",1,0,0,0,0,1,0,0,0,1,"North",2,2
"94109","R_6fX5r1nPeKoJVAv",4,"Meditation, reading, and/or relaxing","3","3","5","4","5","4","4","5","5","5","5","5","5","5","5","5","5","5","White","Male",1,1,0,0,0,0,0,1,0,0,"North",2,2
"94109","R_7uIirsHAOi9mIAn",3,"Group or family gatherings or activities (e.g., family outing, bbq)","1","3","4","4","4","1","1","1","1","4","4","5","5","5","4","4","4","4","Black or African American","Male",1,0,0,0,0,1,0,1,0,0,"North",2,2
"94109","R_3a2xQcOEl4Mxpzj",4,"Bicycling, roller skating, skateboarding, etc","4","3","4","5","4","4","5","5","4","4","4","4","4","4","3","4","4","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"North",2,2
"94109","R_6RPbilyeQui5NlG",5,"Fishing or collecting food","4","3","5","5","5",NA,"4","3","5","5","5","4","5","3","4","3","5","5","White","Male",NA,1,0,0,0,0,0,1,0,0,"North",2,2
"94109","R_avbvLBDnnqIcS33",2,"Group or family gatherings or activities (e.g., family outing, bbq)","5","5","5","4","5","5","5","5","5","5","5","2","2","3","1","2","4","4","Hispanic or Latino","Female",NA,0,0,0,1,0,0,0,1,0,"North",2,2
"94109","R_6WCfPbqvrKtSgtV",1,NA,"3","2","4","3","4","4","4","4","5","1","4","5","3","3","5","4","2","3","Asian,Black or African American","Male",3,0,1,0,0,1,0,1,0,0,"North",2,2
"94109","R_6MK9oUh2l7U5X9b",3,"Group or family gatherings or activities (e.g., family outing, bbq)","5","3","5","3","5","4","4","4","5","5","5","4","4","4","4","4","3","2","Black or African American","Female",1,0,0,0,0,1,0,0,1,0,"North",2,2
"94109","R_0jckUZBTdt8uy9K",3,"Walking or running","3","1","4","4","4","3","4","4","5","4","4","4","4","4","4","4","4","4",NA,"Male",NA,0,0,0,0,0,0,1,0,0,"North",2,2
"94110","R_5FQYqDRvA4vhZro",3,"Group or family gatherings or activities (e.g., family outing, bbq)","3","3","5","5","5","4","5","3","4","4","4","5","4","2","1","3","2","4","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"North",3,3
"94110","R_3b3IfEMKEV6mFP3",3,"Beach games or sports (e.g., frisbee, volleyball, yoga)","3","3","3","4","4","4","4","4","4","3","4","3","2","2","2","3","3","2","Hispanic or Latino","Female",NA,0,0,0,1,0,0,0,1,0,"North",3,3
"94110","R_5Yzf2XZMcTZ1a2z",3,"Observing or photographing nature or wildlife, outdoor education","1","1","4","4","5","3","3","1","4","4","4","4","3","4","4","4","5","2","Middle Eastern or North African,White","Male",4,1,0,0,0,0,0,1,0,0,"North",3,3
"94110","R_ixb3tkDdqvorzVR",4,"Observing or photographing nature or wildlife, outdoor education","1","1","5","5","5","5","5","5","5","5","5","5","5","4","3","3","5","4","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"North",3,3
"94110","R_7nYzsaIEgUeouSr",3,"Bicycling, roller skating, skateboarding, etc","4","1","4","2","3","4","5","3","3","5","5","5","3","4","5","4","3","4","Asian","Female",4,0,1,0,0,0,0,0,1,0,"North",3,3
"94110","R_6fjF7n81sxovEud",3,"Walking or running","3","1","5","5","5","5","5","5","5","4","4","4","3","2","4","3","2","3",NA,NA,2,0,0,0,0,0,0,0,0,0,"North",3,3
"94110","R_1u5rGSZxBmJn5CN",3,"Driving or sitting in your car to enjoy the views/sunsets","2","1","4","4","4","5","5","4","5","5","5","4","2","4","2","4","4","2","Asian","Female",2,0,1,0,0,0,0,0,1,0,"North",3,3
"94110","R_6xLMn76J2k1wFup",4,"Walking or running","4","5","4","4","2","5","5","5","5","4","3","4","4","3","3","3","4","4","White","Female",5,1,0,0,0,0,0,0,1,0,"North",3,3
"94110","R_35BLr34nQYP5Jef",3,"Group or family gatherings or activities (e.g., family outing, bbq)","2","2","3","4","5","5","4","3","5","5","5","4","4","4","4","4","4","3","Asian,White","Female",NA,1,1,0,0,0,0,0,1,0,"North",3,3
"94110","R_6VdRkXsN6JYWn1o",4,"Group or family gatherings or activities (e.g., family outing, bbq)","4","1","4","3","3","5","4","4","4","5","5","5","5","5","5","4","4","4","White","Male",5,1,0,0,0,0,0,1,0,0,"North",3,3
"94110","R_7JL8AAX3NLYQCAx",3,"Beach games or sports (e.g., frisbee, volleyball, yoga)","5","3","3","4","5","5","5","5","5","4","4","4","4","4","4","3","4","2","Asian,White","Male",NA,1,1,0,0,0,0,1,0,0,"North",3,3
"94110","R_3aaavHvyZF83uuJ",3,"Beach games or sports (e.g., frisbee, volleyball, yoga)","2","1","3","2","4","4","3","3","4","4","4","4","3","3","4","3","3","4","Asian,White","Female",NA,1,1,0,0,0,0,0,1,0,"North",3,3
"94110","R_3GK3zc94CWPS8ss",3,"Observing or photographing nature or wildlife, outdoor education","3","2","3","3","3","4","4","2","5","4","4","2","3","3","1","2","3","1","White","Female",1,1,0,0,0,0,0,0,1,0,"North",3,3
"94110","R_nQDeH4QbXfsSQVy",3,"Group or family gatherings or activities (e.g., family outing, bbq)","3","3","4","4","4","3","4","4","5","4","4","4","3","1","1","3","3","3","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"North",3,3
"94110","R_1gUGd12SVOkgKqp",5,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","1",NA,NA,3,0,0,0,0,0,0,0,0,0,"North",3,3
"94110","R_bpHp1KN2DHDcOqm",4,"Swimming or bodysurfing","1","1","5","4","4","5","5","5","5","5","4","3","3","5","4","3","4","3","American Indian or Alaska Native,Hispanic or Latino,Native Hawaiian or Pacific Islander,White","Female",3,1,0,1,1,0,1,0,1,0,"North",3,3
"94110","R_75m2mV6dcJ3hDqx",3,"Walking or running","5","5","5",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Middle Eastern or North African","Male",2,0,0,0,0,0,0,1,0,0,"North",3,3
"94110","R_eJDPIfoy1vt2aYS",3,"Driving or sitting in your car to enjoy the views/sunsets","3","3","4","4","4","4","4","4","4","4","4","4","4","3","3","3","3","3","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"North",3,3
"94110","R_lPheNOCNrZEYbaz",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","2","4","4","5","5","5","2","4","5","4","4","4","5","4","4","4","3","Asian","Male",2,0,1,0,0,0,0,1,0,0,"North",3,3
"94110","R_e8JETL3d9dstPBm",4,"Walking or running","4","2","5","4","4","5","5","5","5","5","5","4","2","2","2","2","2","2","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"North",3,3
"94110","R_iYfuJZpxW15fdmx",3,"Driving or sitting in your car to enjoy the views/sunsets","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","Other","Female",1,0,0,0,0,0,0,0,1,0,"North",3,3
"94110","R_f2Ot0ifHD7fvSz9",2,"Walking or running","3","3","4","3","3","3","5","5","4","4","4","5","5","3","4","2","3","4","Black or African American,Hispanic or Latino","Female",2,0,0,0,1,1,0,0,1,0,"North",3,3
"94110","R_1LRNVooLAwBHYCU",3,"Meditation, reading, and/or relaxing","2","1","1","4","5","3","5","5","5","4","4","4","3","2","2","3","1","3","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"North",3,3
"94110","R_1puaY7cZbzydUWe",3,"Group or family gatherings or activities (e.g., family outing, bbq)","2","2","3","3","3","3","4","3","4","4","4","4","3","2","3","3","2","3","Black or African American","Female",3,0,0,0,0,1,0,0,1,0,"North",3,3
"94111","R_3Kxyb3lnnZCi6I8",5,"Other","5","5","4","5","5","5","5","5","5","4","4","4","4","4","4","4","4","4","Middle Eastern or North African","Male",1,0,0,0,0,0,0,1,0,0,"North",2,3
"94112","R_7LnDaDwiiVSZu2F",2,"Bicycling, roller skating, skateboarding, etc","3","3",NA,NA,"3","4","3","3","4","3","3","3","3","3","3","4","4","4","Asian","Female",2,0,1,0,0,0,0,0,1,0,"North",2,3
"94112","R_61cqhdjkXJuHIOD",4,"Group or family gatherings or activities (e.g., family outing, bbq)","3","3","5","5","5","3","4","4","5","1","4","3","4","4","4","3","3","2","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"North",2,3
"94112","R_7BPpVigEtcj367y",4,"Driving or sitting in your car to enjoy the views/sunsets","4","2","4","5","5","4","5","5","5","5","5","5","4","5","3","5","5","4","Asian,Hispanic or Latino","Non-binary",1,0,1,0,1,0,0,0,0,1,"North",2,3
"94112","R_1rIagWySr43cYnO",2,"Driving or sitting in your car to enjoy the views/sunsets","1","3","3","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"North",2,3
"94112","R_5Ln2I40wUUNaBWN",3,"Bicycling, roller skating, skateboarding, etc","1","2","5","5","5","5","5","1","5","5","4","3","3","2","2","4","1","2","Asian","Male",3,0,1,0,0,0,0,1,0,0,"North",2,3
"94112","R_3wFatdWCNhfPw9P",4,"Beach games or sports (e.g., frisbee, volleyball, yoga)","3","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Asian","Female",1,0,1,0,0,0,0,0,1,0,"North",2,3
"94112","R_1dtGDtxBaNZj1Tz",3,"Meditation, reading, and/or relaxing","3","3","4","5","4","4","4","3","5","4","4","4","3","4","2","2","4","3","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"North",2,3
"94112","R_5q2Jfe0D33dI5gt",3,"Swimming or bodysurfing","2","2","5","5","3","5","5","5","5","5","4","5","2","3","1","2","4","3","Hispanic or Latino,Other","Non-binary",1,0,0,0,1,0,0,0,0,1,"North",2,3
"94112","R_5vdE7E9xsU3tXPx",4,"Observing or photographing nature or wildlife, outdoor education","2","1","4","4","5","4","5","5","5","5","5","5","4","4","4","4","5","3",NA,"Non-binary",2,0,0,0,0,0,0,0,0,1,"North",2,3
"94112","R_7EoeafhPt5QIdCi",3,"Observing or photographing nature or wildlife, outdoor education","3","3","4","5","5","4","5","5","5","4","3","4","3","2","2","2","2","1","American Indian or Alaska Native,Hispanic or Latino","Non-binary",1,0,0,0,1,0,1,0,0,1,"North",2,3
"94112","R_1CP64lzMEAcZ8m8",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","2","5","4","5","4","5","5","5","5","5","4","3","1","1","4","2","1","Hispanic or Latino","Non-binary",2,0,0,0,1,0,0,0,0,1,"North",2,3
"94112","R_ko6E7M04qVLruED",4,"Fishing or collecting food","2","1","4","4","4","3","4","4","4","4","4","3","3","4","3","3","4","4","Asian","Male",1,0,1,0,0,0,0,1,0,0,"North",2,3
"94112","R_5DOooh7z4fldE9Y",3,"Sailing/Boating (engine powered)","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",NA,"Male",3,0,0,0,0,0,0,1,0,0,"North",2,3
"94112","R_e6E8r3nCAQScOPd",3,"Group or family gatherings or activities (e.g., family outing, bbq)","3","3","5","5","5","5","5","5","5","5","5","4","4","3","1","4","4","4","Hispanic or Latino","Female",3,0,0,0,1,0,0,0,1,0,"North",2,3
"94112","R_7fcJCqobqVF4FK7",3,"Walking or running","5","3","5","5","5","4","5","5","5","5","4","5","5","5","5","2","4","2","Asian","Female",2,0,1,0,0,0,0,0,1,0,"North",2,3
"94112","R_1fZDFlMIFpod5xf",5,"Stand up paddleboarding/Kite or sailboarding/Kayaking","5","3","5","5","5","5","5","5","5","5","5","5","5","5","2","4","5","5","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"North",2,3
"94112","R_72tjGMyWq6I1xIV",3,"Observing or photographing nature or wildlife, outdoor education","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","Asian","Female",1,0,1,0,0,0,0,0,1,0,"North",2,3
"94112","R_aObmhxpltb8e8K0",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","2","3","3","4","3","4","3","5","4","4","3","3","2","3","3","3","3","Asian","Female",3,0,1,0,0,0,0,0,1,0,"North",2,3
"94112","R_306K9R8ii6ItMYd",3,"Group or family gatherings or activities (e.g., family outing, bbq)","2","2","3","4","4","3","4","4","4","4","4","4","3","4","4","3","4","3","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"North",2,3
"94112","R_52E7iXZExgebcYP",3,"Driving or sitting in your car to enjoy the views/sunsets","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"North",2,3
"94112","R_71JIn4RwnqvaPzH",4,"Walking or running","4","4","5","5","5","4","5","3","4","4","4","4","5","4","3","4","4","4","Asian","Male",1,0,1,0,0,0,0,1,0,0,"North",2,3
"94112","R_7TpizqXIOZSXlV8",4,"Observing or photographing nature or wildlife, outdoor education","4","4","4","4",NA,NA,NA,NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,"Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"North",2,3
"94112","R_72KQ1h3F0JdYDXu",4,"Group or family gatherings or activities (e.g., family outing, bbq)","3","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","Asian","Male",1,0,1,0,0,0,0,1,0,0,"North",2,3
